FIPS,County,State,measure,value
51087200903,Henrico County,Virginia,Met_Breast_Screen,0.8
51087200904,Henrico County,Virginia,Met_Breast_Screen,0.8220000000000001
51087200905,Henrico County,Virginia,Met_Breast_Screen,0.818
51087200906,Henrico County,Virginia,Met_Breast_Screen,0.802
51087201001,Henrico County,Virginia,Met_Breast_Screen,0.8490000000000001
51087201002,Henrico County,Virginia,Met_Breast_Screen,0.83
51087201003,Henrico County,Virginia,Met_Breast_Screen,0.835
51087201101,Henrico County,Virginia,Met_Breast_Screen,0.8320000000000001
51087201102,Henrico County,Virginia,Met_Breast_Screen,0.826
51087201201,Henrico County,Virginia,Met_Breast_Screen,0.812
51087201202,Henrico County,Virginia,Met_Breast_Screen,0.8220000000000001
51087201401,Henrico County,Virginia,Met_Breast_Screen,0.815
51087201403,Henrico County,Virginia,Met_Breast_Screen,0.8059999999999999
51087201404,Henrico County,Virginia,Met_Breast_Screen,0.7909999999999999
51087201501,Henrico County,Virginia,Met_Breast_Screen,0.83
51087201502,Henrico County,Virginia,Met_Breast_Screen,0.799
51087201601,Henrico County,Virginia,Met_Breast_Screen,0.802
51087201602,Henrico County,Virginia,Met_Breast_Screen,0.809
51087201701,Henrico County,Virginia,Met_Breast_Screen,0.7759999999999999
51089010100,Henry County,Virginia,Met_Breast_Screen,0.787
51089010200,Henry County,Virginia,Met_Breast_Screen,0.79
51089010300,Henry County,Virginia,Met_Breast_Screen,0.8170000000000001
51089010400,Henry County,Virginia,Met_Breast_Screen,0.8109999999999999
51089010500,Henry County,Virginia,Met_Breast_Screen,0.7979999999999999
51089010601,Henry County,Virginia,Met_Breast_Screen,0.805
51089010602,Henry County,Virginia,Met_Breast_Screen,0.794
51089010700,Henry County,Virginia,Met_Breast_Screen,0.7979999999999999
51089010800,Henry County,Virginia,Met_Breast_Screen,0.8170000000000001
51089010900,Henry County,Virginia,Met_Breast_Screen,0.7929999999999999
51089011000,Henry County,Virginia,Met_Breast_Screen,0.789
51089011100,Henry County,Virginia,Met_Breast_Screen,0.778
51089011200,Henry County,Virginia,Met_Breast_Screen,0.779
51089011300,Henry County,Virginia,Met_Breast_Screen,0.794
51093280101,Isle of Wight County,Virginia,Met_Breast_Screen,0.7959999999999999
51093280103,Isle of Wight County,Virginia,Met_Breast_Screen,0.7909999999999999
51093280104,Isle of Wight County,Virginia,Met_Breast_Screen,0.79
51093280105,Isle of Wight County,Virginia,Met_Breast_Screen,0.7979999999999999
51093280106,Isle of Wight County,Virginia,Met_Breast_Screen,0.7879999999999999
51093280200,Isle of Wight County,Virginia,Met_Breast_Screen,0.7959999999999999
51093280300,Isle of Wight County,Virginia,Met_Breast_Screen,0.779
51093280400,Isle of Wight County,Virginia,Met_Breast_Screen,0.775
51095080101,James City,Virginia,Met_Breast_Screen,0.809
51095080102,James City,Virginia,Met_Breast_Screen,0.8059999999999999
51095080202,James City,Virginia,Met_Breast_Screen,0.8079999999999999
51095080203,James City,Virginia,Met_Breast_Screen,0.813
51095080205,James City,Virginia,Met_Breast_Screen,0.8190000000000001
51095080206,James City,Virginia,Met_Breast_Screen,0.8079999999999999
51095080301,James City,Virginia,Met_Breast_Screen,0.802
51095080303,James City,Virginia,Met_Breast_Screen,0.809
51095080304,James City,Virginia,Met_Breast_Screen,0.8059999999999999
51095080401,James City,Virginia,Met_Breast_Screen,0.8109999999999999
51095080402,James City,Virginia,Met_Breast_Screen,0.804
51097950400,King and Queen County,Virginia,Met_Breast_Screen,0.789
51097950500,King and Queen County,Virginia,Met_Breast_Screen,0.779
51099040100,King George County,Virginia,Met_Breast_Screen,0.7809999999999999
51099040200,King George County,Virginia,Met_Breast_Screen,0.7909999999999999
51099040300,King George County,Virginia,Met_Breast_Screen,0.777
51099040400,King George County,Virginia,Met_Breast_Screen,0.787
51099040500,King George County,Virginia,Met_Breast_Screen,0.78
51101950101,King William County,Virginia,Met_Breast_Screen,0.7879999999999999
51101950102,King William County,Virginia,Met_Breast_Screen,0.787
51101950200,King William County,Virginia,Met_Breast_Screen,0.787
51101950300,King William County,Virginia,Met_Breast_Screen,0.7859999999999999
51103030100,Lancaster County,Virginia,Met_Breast_Screen,0.789
51103030200,Lancaster County,Virginia,Met_Breast_Screen,0.784
51103030300,Lancaster County,Virginia,Met_Breast_Screen,0.774
51109950100,Louisa County,Virginia,Met_Breast_Screen,0.7859999999999999
51109950201,Louisa County,Virginia,Met_Breast_Screen,0.785
51109950202,Louisa County,Virginia,Met_Breast_Screen,0.7759999999999999
51109950300,Louisa County,Virginia,Met_Breast_Screen,0.782
51109950400,Louisa County,Virginia,Met_Breast_Screen,0.804
51109950500,Louisa County,Virginia,Met_Breast_Screen,0.78
51111930100,Lunenburg County,Virginia,Met_Breast_Screen,0.79
51111930200,Lunenburg County,Virginia,Met_Breast_Screen,0.785
51111930300,Lunenburg County,Virginia,Met_Breast_Screen,0.7909999999999999
51115951300,Mathews County,Virginia,Met_Breast_Screen,0.767
51115951400,Mathews County,Virginia,Met_Breast_Screen,0.758
51117930101,Mecklenburg County,Virginia,Met_Breast_Screen,0.7879999999999999
51117930102,Mecklenburg County,Virginia,Met_Breast_Screen,0.772
51117930200,Mecklenburg County,Virginia,Met_Breast_Screen,0.789
51117930300,Mecklenburg County,Virginia,Met_Breast_Screen,0.792
51117930400,Mecklenburg County,Virginia,Met_Breast_Screen,0.7879999999999999
51117930500,Mecklenburg County,Virginia,Met_Breast_Screen,0.7829999999999999
51117930600,Mecklenburg County,Virginia,Met_Breast_Screen,0.789
51117930700,Mecklenburg County,Virginia,Met_Breast_Screen,0.7959999999999999
51117930800,Mecklenburg County,Virginia,Met_Breast_Screen,0.777
51119950900,Middlesex County,Virginia,Met_Breast_Screen,0.79
51119951000,Middlesex County,Virginia,Met_Breast_Screen,0.78
51119951100,Middlesex County,Virginia,Met_Breast_Screen,0.779
51119951200,Middlesex County,Virginia,Met_Breast_Screen,0.762
51127700100,New Kent County,Virginia,Met_Breast_Screen,0.778
51127700200,New Kent County,Virginia,Met_Breast_Screen,0.7909999999999999
51127700300,New Kent County,Virginia,Met_Breast_Screen,0.782
51131930100,Northampton County,Virginia,Met_Breast_Screen,0.787
51131930200,Northampton County,Virginia,Met_Breast_Screen,0.802
51131930300,Northampton County,Virginia,Met_Breast_Screen,0.7909999999999999
51133020100,Northumberland County,Virginia,Met_Breast_Screen,0.7709999999999999
51133020200,Northumberland County,Virginia,Met_Breast_Screen,0.777
51133020300,Northumberland County,Virginia,Met_Breast_Screen,0.7759999999999999
51135000100,Nottoway County,Virginia,Met_Breast_Screen,0.764
51135000200,Nottoway County,Virginia,Met_Breast_Screen,0.763
51135000300,Nottoway County,Virginia,Met_Breast_Screen,0.746
51143010100,Pittsylvania County,Virginia,Met_Breast_Screen,0.7909999999999999
51143010200,Pittsylvania County,Virginia,Met_Breast_Screen,0.789
51143010300,Pittsylvania County,Virginia,Met_Breast_Screen,0.7959999999999999
51143010400,Pittsylvania County,Virginia,Met_Breast_Screen,0.7979999999999999
51143010500,Pittsylvania County,Virginia,Met_Breast_Screen,0.807
51143010600,Pittsylvania County,Virginia,Met_Breast_Screen,0.787
51143010700,Pittsylvania County,Virginia,Met_Breast_Screen,0.81
51143010801,Pittsylvania County,Virginia,Met_Breast_Screen,0.818
51143010802,Pittsylvania County,Virginia,Met_Breast_Screen,0.7909999999999999
51143010900,Pittsylvania County,Virginia,Met_Breast_Screen,0.797
51143011001,Pittsylvania County,Virginia,Met_Breast_Screen,0.7979999999999999
51143011002,Pittsylvania County,Virginia,Met_Breast_Screen,0.802
51143011100,Pittsylvania County,Virginia,Met_Breast_Screen,0.81
51143011200,Pittsylvania County,Virginia,Met_Breast_Screen,0.7909999999999999
51143011300,Pittsylvania County,Virginia,Met_Breast_Screen,0.804
51143011400,Pittsylvania County,Virginia,Met_Breast_Screen,0.807
51145500101,Powhatan County,Virginia,Met_Breast_Screen,0.779
51145500102,Powhatan County,Virginia,Met_Breast_Screen,0.77
51145500200,Powhatan County,Virginia,Met_Breast_Screen,0.7709999999999999
51145500300,Powhatan County,Virginia,Met_Breast_Screen,0.755
51145500400,Powhatan County,Virginia,Met_Breast_Screen,0.7759999999999999
51147930100,Prince Edward County,Virginia,Met_Breast_Screen,0.79
51147930201,Prince Edward County,Virginia,Met_Breast_Screen,0.764
51147930202,Prince Edward County,Virginia,Met_Breast_Screen,0.787
51147930203,Prince Edward County,Virginia,Met_Breast_Screen,0.826
51147930300,Prince Edward County,Virginia,Met_Breast_Screen,0.789
51149850100,Prince George County,Virginia,Met_Breast_Screen,0.741
51149850200,Prince George County,Virginia,Met_Breast_Screen,0.799
51149850301,Prince George County,Virginia,Met_Breast_Screen,0.782
51149850302,Prince George County,Virginia,Met_Breast_Screen,0.773
51149850400,Prince George County,Virginia,Met_Breast_Screen,0.763
51149850501,Prince George County,Virginia,Met_Breast_Screen,0.778
51149850502,Prince George County,Virginia,Met_Breast_Screen,0.764
51159040100,Richmond County,Virginia,Met_Breast_Screen,0.79
51159040200,Richmond County,Virginia,Met_Breast_Screen,0.768
51175200100,Southampton County,Virginia,Met_Breast_Screen,0.77
51175200200,Southampton County,Virginia,Met_Breast_Screen,0.78
51175200300,Southampton County,Virginia,Met_Breast_Screen,0.782
51175200400,Southampton County,Virginia,Met_Breast_Screen,0.773
51175200500,Southampton County,Virginia,Met_Breast_Screen,0.79
51177020104,Spotsylvania County,Virginia,Met_Breast_Screen,0.769
51177020105,Spotsylvania County,Virginia,Met_Breast_Screen,0.76
51177020106,Spotsylvania County,Virginia,Met_Breast_Screen,0.764
51177020107,Spotsylvania County,Virginia,Met_Breast_Screen,0.7709999999999999
51177020108,Spotsylvania County,Virginia,Met_Breast_Screen,0.742
51177020109,Spotsylvania County,Virginia,Met_Breast_Screen,0.759
51177020110,Spotsylvania County,Virginia,Met_Breast_Screen,0.762
51177020111,Spotsylvania County,Virginia,Met_Breast_Screen,0.769
51177020112,Spotsylvania County,Virginia,Met_Breast_Screen,0.7759999999999999
51177020113,Spotsylvania County,Virginia,Met_Breast_Screen,0.7659999999999999
51177020114,Spotsylvania County,Virginia,Met_Breast_Screen,0.765
51177020201,Spotsylvania County,Virginia,Met_Breast_Screen,0.765
51177020202,Spotsylvania County,Virginia,Met_Breast_Screen,0.76
51177020203,Spotsylvania County,Virginia,Met_Breast_Screen,0.7759999999999999
51177020204,Spotsylvania County,Virginia,Met_Breast_Screen,0.767
51177020205,Spotsylvania County,Virginia,Met_Breast_Screen,0.769
